id,season,division,round,localTeam,visitorTeam,localGoals,visitorGoals,date,result,T1PliS,T1PviS,T2PliS,T2PviS,total_punts_loc,total_punts_vis,month,day_of_week,GoalsliS,GoalsviS,local_3streak,visitor_3streak,local_5streak,visitor_5streak,last_1ra_loc,last_1ra_vis,Rk_loc,Rk_vis,last_top6_loc,last_top6_vis
35628,2016-17,1,17,Real Sociedad,Sevilla,0,4,2017-01-07,0,0.7083333333333334,0.5,0.875,0.5,29.0,33.0,6,6,28.0,32.0,6.0,6.0,10.0,12.0,1,1,4.0,3.0,0,0
35629,2016-17,1,17,Atletico de Bilbao,Alaves,0,0,2017-01-08,1,0.7916666666666666,0.2916666666666667,0.4166666666666667,0.4583333333333333,26.0,21.0,6,7,22.0,15.0,6.0,5.0,9.0,8.0,1,0,6.0,9.0,1,0
35630,2016-17,1,17,Betis,Leganes,2,0,2017-01-08,2,0.5,0.25,0.25,0.4166666666666667,18.0,16.0,6,7,18.0,13.0,4.0,3.0,7.0,6.0,1,0,10.0,11.0,0,0
35631,2016-17,1,17,Celta de Vigo,Malaga,3,1,2017-01-08,2,0.625,0.25,0.7083333333333334,0.16666666666666666,21.0,21.0,6,7,25.0,25.0,1.0,2.0,4.0,6.0,1,1,9.0,9.0,1,0
35632,2016-17,1,17,Villarreal,Barcelona,1,1,2017-01-08,1,0.7916666666666666,0.4166666666666667,0.625,0.7916666666666666,29.0,34.0,6,7,25.0,41.0,7.0,7.0,7.0,9.0,1,1,4.0,2.0,1,1
35633,2016-17,1,17,Osasuna,Valencia,3,3,2017-01-09,1,0.08333333333333333,0.20833333333333334,0.3333333333333333,0.2916666666666667,7.0,15.0,6,1,13.0,23.0,0.0,4.0,0.0,5.0,0,1,15.0,12.0,0,0
35634,2016-17,1,18,Leganes,Atletico de Bilbao,0,0,2017-01-14,1,0.25,0.37037037037037035,0.7407407407407407,0.2916666666666667,16.0,27.0,6,6,13.0,22.0,2.0,4.0,3.0,7.0,0,1,13.0,7.0,0,1
35635,2016-17,1,18,Barcelona,Las Palmas,5,0,2017-01-14,2,0.625,0.7407407407407407,0.7037037037037037,0.20833333333333334,35.0,24.0,6,6,42.0,27.0,7.0,4.0,9.0,8.0,1,1,3.0,8.0,1,0
35636,2016-17,1,18,Atletico de Madrid,Betis,1,0,2017-01-14,2,0.7083333333333334,0.5185185185185185,0.5555555555555556,0.25,31.0,21.0,6,6,31.0,20.0,6.0,6.0,10.0,7.0,1,1,4.0,11.0,1,0
35637,2016-17,1,18,Deportivo,Villarreal,0,0,2017-01-14,1,0.5416666666666666,0.14814814814814814,0.7407407407407407,0.4166666666666667,17.0,30.0,6,6,23.0,26.0,4.0,7.0,7.0,8.0,1,1,12.0,5.0,0,1
35638,2016-17,1,18,Valencia,Espanol,2,1,2017-01-15,2,0.3333333333333333,0.2962962962962963,0.4074074074074074,0.5,16.0,23.0,6,7,26.0,21.0,4.0,4.0,5.0,8.0,1,1,13.0,9.0,0,0
35639,2016-17,1,18,Celta de Vigo,Alaves,1,0,2017-01-15,2,0.6666666666666666,0.25,0.4166666666666667,0.4444444444444444,24.0,22.0,6,7,28.0,15.0,3.0,5.0,7.0,9.0,1,0,8.0,10.0,1,0
35640,2016-17,1,18,Sporting de Gijon,Eibar,2,3,2017-01-15,0,0.4166666666666667,0.07407407407407407,0.6296296296296297,0.25,12.0,23.0,6,7,17.0,22.0,0.0,2.0,3.0,5.0,1,1,14.0,9.0,0,0
35641,2016-17,1,18,Granada,Osasuna,1,1,2017-01-15,1,0.25,0.1111111111111111,0.1111111111111111,0.20833333333333334,9.0,8.0,6,7,14.0,16.0,1.0,1.0,4.0,1.0,1,0,15.0,16.0,0,0
35642,2016-17,1,18,Sevilla,Real Madrid,2,1,2017-01-15,2,0.875,0.5555555555555556,0.8518518518518519,0.7083333333333334,36.0,40.0,6,7,36.0,46.0,9.0,6.0,12.0,10.0,1,1,2.0,1.0,0,1
35643,2016-17,1,18,Malaga,Real Sociedad,0,2,2017-01-16,0,0.7083333333333334,0.14814814814814814,0.6296296296296297,0.5,21.0,29.0,6,1,26.0,28.0,1.0,6.0,5.0,7.0,1,1,11.0,6.0,0,0
35644,2016-17,1,19,Las Palmas,Deportivo,1,1,2017-01-20,1,0.7037037037037037,0.18518518518518517,0.5185185185185185,0.14814814814814814,24.0,18.0,6,5,27.0,23.0,3.0,5.0,5.0,8.0,1,1,10.0,15.0,0,0
35645,2016-17,1,19,Espanol,Granada,3,1,2017-01-21,2,0.4074074074074074,0.4444444444444444,0.25925925925925924,0.1111111111111111,23.0,10.0,6,6,22.0,15.0,1.0,1.0,5.0,5.0,1,1,11.0,18.0,0,0
35646,2016-17,1,19,Real Madrid,Malaga,2,1,2017-01-21,2,0.8518518518518519,0.6296296296296297,0.6296296296296297,0.14814814814814814,40.0,21.0,6,6,47.0,26.0,3.0,0.0,7.0,2.0,1,1,1.0,13.0,1,0
35647,2016-17,1,19,Alaves,Leganes,2,2,2017-01-21,1,0.4166666666666667,0.4,0.25925925925925924,0.37037037037037035,22.0,17.0,6,6,15.0,13.0,4.0,2.0,6.0,4.0,0,0,12.0,16.0,0,0
35648,2016-17,1,19,Villarreal,Valencia,0,2,2017-01-21,0,0.7407407407407407,0.4074074074074074,0.4074074074074074,0.2962962962962963,31.0,19.0,6,6,26.0,28.0,5.0,7.0,9.0,8.0,1,1,6.0,14.0,1,0
35649,2016-17,1,19,Osasuna,Sevilla,3,4,2017-01-22,0,0.1111111111111111,0.2222222222222222,0.8888888888888888,0.5555555555555556,9.0,39.0,6,7,17.0,38.0,2.0,9.0,2.0,12.0,0,1,19.0,2.0,0,0
35650,2016-17,1,19,Atletico de Bilbao,Atletico de Madrid,2,2,2017-01-22,1,0.7407407407407407,0.2962962962962963,0.7407407407407407,0.5185185185185185,28.0,34.0,6,7,22.0,32.0,5.0,9.0,8.0,10.0,1,1,7.0,4.0,1,1
35651,2016-17,1,19,Real Sociedad,Celta de Vigo,1,0,2017-01-22,2,0.6296296296296297,0.5555555555555556,0.7,0.25,32.0,27.0,6,7,30.0,29.0,6.0,6.0,9.0,7.0,1,1,5.0,8.0,0,1
35652,2016-17,1,19,Betis,Sporting de Gijon,0,0,2017-01-22,1,0.5555555555555556,0.2222222222222222,0.37037037037037035,0.07407407407407407,21.0,12.0,6,7,20.0,19.0,3.0,0.0,7.0,3.0,1,1,13.0,17.0,0,0
35653,2016-17,1,19,Eibar,Barcelona,0,4,2017-01-22,0,0.6296296296296297,0.3333333333333333,0.6666666666666666,0.7407407407407407,26.0,38.0,6,7,25.0,47.0,4.0,7.0,5.0,11.0,1,1,9.0,3.0,0,1
35654,2016-17,1,20,Osasuna,Malaga,1,1,2017-01-27,1,0.1,0.2222222222222222,0.6296296296296297,0.13333333333333333,9.0,21.0,6,5,20.0,27.0,2.0,0.0,2.0,1.0,0,1,17.0,12.0,0,0
35655,2016-17,1,20,Villarreal,Granada,2,0,2017-01-28,2,0.6666666666666666,0.4074074074074074,0.25925925925925924,0.1,31.0,10.0,6,6,26.0,16.0,2.0,1.0,8.0,2.0,1,1,5.0,16.0,1,0
35656,2016-17,1,20,Alaves,Atletico de Madrid,0,0,2017-01-28,1,0.4074074074074074,0.4,0.7407407407407407,0.5,23.0,35.0,6,6,17.0,34.0,2.0,7.0,6.0,10.0,0,1,10.0,4.0,0,1
35657,2016-17,1,20,Eibar,Deportivo,3,1,2017-01-28,2,0.5666666666666667,0.3333333333333333,0.5185185185185185,0.16666666666666666,26.0,19.0,6,6,25.0,24.0,3.0,3.0,5.0,6.0,1,1,8.0,13.0,0,0
35658,2016-17,1,20,Leganes,Celta de Vigo,0,2,2017-01-28,0,0.25925925925925924,0.36666666666666664,0.7,0.2222222222222222,18.0,27.0,6,6,15.0,29.0,2.0,6.0,4.0,6.0,0,1,14.0,7.0,0,1
35659,2016-17,1,20,Betis,Barcelona,1,1,2017-01-29,1,0.5333333333333333,0.2222222222222222,0.6666666666666666,0.7666666666666667,22.0,41.0,6,7,20.0,51.0,4.0,7.0,7.0,13.0,1,1,11.0,3.0,0,1
35660,2016-17,1,20,Espanol,Sevilla,3,1,2017-01-29,2,0.4666666666666667,0.4444444444444444,0.8888888888888888,0.6,26.0,42.0,6,7,25.0,42.0,4.0,9.0,7.0,15.0,1,1,8.0,2.0,0,0
35661,2016-17,1,20,Atletico de Bilbao,Sporting de Gijon,2,1,2017-01-29,2,0.7,0.2962962962962963,0.37037037037037035,0.1,29.0,13.0,6,7,24.0,19.0,3.0,1.0,6.0,1.0,1,1,6.0,15.0,1,0
35662,2016-17,1,20,Real Madrid,Real Sociedad,3,0,2017-01-29,2,0.8666666666666667,0.6296296296296297,0.6666666666666666,0.5555555555555556,43.0,35.0,6,7,49.0,31.0,6.0,6.0,9.0,12.0,1,1,1.0,4.0,1,0
35663,2016-17,1,20,Las Palmas,Valencia,3,1,2017-01-30,2,0.6666666666666666,0.18518518518518517,0.4074074074074074,0.36666666666666664,25.0,22.0,6,1,28.0,30.0,4.0,7.0,5.0,10.0,1,1,9.0,11.0,0,0
35664,2016-17,1,21,Malaga,Espanol,0,1,2017-02-04,0,0.6296296296296297,0.15151515151515152,0.5151515151515151,0.4444444444444444,22.0,29.0,7,6,28.0,28.0,1.0,6.0,1.0,7.0,1,1,12.0,8.0,0,0
35665,2016-17,1,21,Barcelona,Atletico de Bilbao,3,0,2017-02-04,2,0.6666666666666666,0.7272727272727273,0.7272727272727273,0.2962962962962963,42.0,32.0,7,6,52.0,26.0,7.0,5.0,11.0,9.0,1,1,2.0,6.0,1,1
35666,2016-17,1,21,Atletico de Madrid,Leganes,2,0,2017-02-04,2,0.7407407407407407,0.48484848484848486,0.23333333333333334,0.36666666666666664,36.0,18.0,7,6,34.0,15.0,5.0,2.0,11.0,3.0,1,0,3.0,14.0,1,0
35667,2016-17,1,21,Valencia,Eibar,0,4,2017-02-04,0,0.4074074074074074,0.3333333333333333,0.6060606060606061,0.3333333333333333,22.0,29.0,7,6,31.0,28.0,6.0,6.0,10.0,7.0,1,1,12.0,8.0,0,0
35668,2016-17,1,21,Sevilla,Villarreal,0,0,2017-02-05,1,0.8888888888888888,0.5454545454545454,0.696969696969697,0.4074074074074074,42.0,34.0,7,7,43.0,28.0,6.0,4.0,12.0,8.0,1,1,2.0,5.0,0,1
35669,2016-17,1,21,Sporting de Gijon,Alaves,2,4,2017-02-05,0,0.37037037037037035,0.09090909090909091,0.4,0.4,13.0,24.0,7,7,20.0,17.0,1.0,2.0,1.0,6.0,1,0,15.0,10.0,0,0
35670,2016-17,1,21,Real Sociedad,Osasuna,3,2,2017-02-05,2,0.6666666666666666,0.5,0.12121212121212122,0.2222222222222222,35.0,10.0,7,7,31.0,21.0,6.0,2.0,9.0,3.0,1,0,4.0,16.0,0,0
35671,2016-17,1,21,Granada,Las Palmas,1,0,2017-02-06,2,0.25925925925925924,0.09090909090909091,0.696969696969697,0.18518518518518517,10.0,28.0,7,1,16.0,31.0,1.0,4.0,1.0,7.0,1,1,16.0,9.0,0,0
35672,2016-17,1,21,Deportivo,Betis,1,1,2017-03-08,1,0.5185185185185185,0.15151515151515152,0.5151515151515151,0.2222222222222222,19.0,23.0,8,3,25.0,21.0,2.0,2.0,6.0,5.0,1,1,13.0,11.0,0,0
35673,2016-17,1,21,Celta de Vigo,Real Madrid,1,4,2017-05-17,0,0.7,0.3,0.8787878787878788,0.6296296296296297,30.0,46.0,10,3,31.0,52.0,6.0,6.0,9.0,9.0,1,1,7.0,1.0,1,1
35674,2016-17,1,22,Espanol,Real Sociedad,1,2,2017-02-10,0,0.5151515151515151,0.5,0.696969696969697,0.5,32.0,38.0,7,5,29.0,34.0,9.0,6.0,10.0,9.0,1,1,7.0,5.0,0,0
35675,2016-17,1,22,Betis,Valencia,0,0,2017-02-11,1,0.5151515151515151,0.23333333333333334,0.36666666666666664,0.3333333333333333,24.0,22.0,7,6,22.0,31.0,3.0,3.0,6.0,7.0,1,1,11.0,12.0,0,0
35676,2016-17,1,22,Alaves,Barcelona,0,6,2017-02-11,0,0.4,0.45454545454545453,0.7,0.7272727272727273,27.0,45.0,7,6,21.0,55.0,5.0,7.0,6.0,11.0,0,1,10.0,2.0,0,1
35677,2016-17,1,22,Atletico de Bilbao,Deportivo,2,1,2017-02-11,2,0.7272727272727273,0.26666666666666666,0.5,0.15151515151515152,32.0,20.0,7,6,26.0,26.0,4.0,2.0,6.0,4.0,1,1,7.0,13.0,1,0
35678,2016-17,1,22,Osasuna,Real Madrid,1,3,2017-02-11,0,0.12121212121212122,0.2,0.8787878787878788,0.6666666666666666,10.0,49.0,7,6,23.0,56.0,1.0,9.0,3.0,12.0,0,1,16.0,1.0,0,1
35679,2016-17,1,22,Villarreal,Malaga,1,1,2017-02-12,1,0.696969696969697,0.4,0.5666666666666667,0.15151515151515152,35.0,22.0,7,7,28.0,28.0,4.0,1.0,6.0,1.0,1,1,6.0,12.0,1,0
35680,2016-17,1,22,Leganes,Sporting de Gijon,0,2,2017-02-12,0,0.23333333333333334,0.3333333333333333,0.3333333333333333,0.09090909090909091,18.0,13.0,7,7,15.0,22.0,1.0,1.0,2.0,1.0,0,1,14.0,15.0,0,0
35681,2016-17,1,22,Las Palmas,Sevilla,0,1,2017-02-12,0,0.696969696969697,0.16666666666666666,0.8333333333333334,0.5454545454545454,28.0,43.0,7,7,31.0,43.0,4.0,4.0,7.0,10.0,1,1,9.0,3.0,0,0
35682,2016-17,1,22,Atletico de Madrid,Celta de Vigo,3,2,2017-02-12,2,0.7666666666666667,0.48484848484848486,0.6363636363636364,0.3,39.0,30.0,7,7,36.0,32.0,5.0,3.0,11.0,9.0,1,1,4.0,8.0,1,1
35683,2016-17,1,22,Eibar,Granada,4,0,2017-02-13,2,0.6060606060606061,0.4,0.3333333333333333,0.09090909090909091,32.0,13.0,7,1,32.0,17.0,6.0,3.0,9.0,4.0,1,1,7.0,15.0,0,0
35684,2016-17,1,23,Granada,Betis,4,1,2017-02-17,2,0.3333333333333333,0.08333333333333333,0.5,0.23333333333333334,13.0,25.0,7,5,17.0,22.0,3.0,3.0,4.0,4.0,1,1,17.0,12.0,0,0
35685,2016-17,1,23,Sporting de Gijon,Atletico de Madrid,1,4,2017-02-18,0,0.3333333333333333,0.16666666666666666,0.7878787878787878,0.48484848484848486,16.0,42.0,7,6,24.0,39.0,3.0,7.0,4.0,11.0,1,1,16.0,4.0,0,1
35686,2016-17,1,23,Real Madrid,Espanol,2,0,2017-02-18,2,0.8787878787878788,0.696969696969697,0.4722222222222222,0.5,52.0,32.0,7,6,59.0,30.0,9.0,6.0,12.0,9.0,1,1,1.0,8.0,1,0
35687,2016-17,1,23,Deportivo,Alaves,0,1,2017-02-18,0,0.5,0.1388888888888889,0.36363636363636365,0.45454545454545453,20.0,27.0,7,6,27.0,21.0,1.0,4.0,3.0,5.0,1,0,14.0,11.0,0,0
35688,2016-17,1,23,Sevilla,Eibar,2,0,2017-02-18,2,0.8333333333333334,0.5833333333333334,0.6388888888888888,0.4,46.0,35.0,7,6,44.0,36.0,4.0,9.0,10.0,12.0,1,1,3.0,7.0,0,0
35689,2016-17,1,23,Real Sociedad,Villarreal,0,1,2017-02-19,0,0.696969696969697,0.5454545454545454,0.6666666666666666,0.4,41.0,36.0,7,7,36.0,29.0,6.0,5.0,12.0,6.0,1,1,5.0,6.0,0,1
35690,2016-17,1,23,Valencia,Atletico de Bilbao,2,0,2017-02-19,2,0.36666666666666664,0.3333333333333333,0.75,0.26666666666666666,23.0,35.0,7,7,31.0,28.0,1.0,6.0,7.0,8.0,1,1,13.0,7.0,0,1
35691,2016-17,1,23,Celta de Vigo,Osasuna,3,0,2017-02-19,2,0.6363636363636364,0.2727272727272727,0.1111111111111111,0.2,30.0,10.0,7,7,34.0,24.0,3.0,1.0,6.0,2.0,1,0,9.0,18.0,1,0
35692,2016-17,1,23,Barcelona,Leganes,2,1,2017-02-19,2,0.7,0.75,0.21212121212121213,0.3333333333333333,48.0,18.0,7,7,61.0,15.0,7.0,0.0,13.0,2.0,1,0,2.0,15.0,1,0
35693,2016-17,1,23,Malaga,Las Palmas,2,1,2017-02-20,2,0.5666666666666667,0.16666666666666666,0.6388888888888888,0.16666666666666666,23.0,28.0,7,1,29.0,31.0,2.0,3.0,2.0,4.0,1,1,13.0,10.0,0,0
35694,2016-17,1,24,Las Palmas,Real Sociedad,0,1,2017-02-24,0,0.6388888888888888,0.15151515151515152,0.6388888888888888,0.5454545454545454,28.0,41.0,7,5,32.0,36.0,0.0,6.0,4.0,9.0,1,1,11.0,5.0,0,0
35695,2016-17,1,24,Alaves,Valencia,2,1,2017-02-25,2,0.36363636363636365,0.5,0.42424242424242425,0.3333333333333333,30.0,26.0,7,6,22.0,33.0,6.0,4.0,8.0,7.0,0,1,10.0,12.0,0,0
35696,2016-17,1,24,Betis,Sevilla,1,2,2017-02-25,0,0.5,0.21212121212121213,0.8484848484848485,0.5833333333333334,25.0,49.0,7,6,23.0,46.0,2.0,7.0,4.0,10.0,1,1,13.0,3.0,0,0
35697,2016-17,1,24,Leganes,Deportivo,4,0,2017-02-25,2,0.21212121212121213,0.3055555555555556,0.45454545454545453,0.1388888888888889,18.0,20.0,7,6,16.0,27.0,0.0,1.0,1.0,2.0,0,1,15.0,14.0,0,0
35698,2016-17,1,24,Eibar,Malaga,3,0,2017-02-25,2,0.6388888888888888,0.36363636363636365,0.6060606060606061,0.16666666666666666,35.0,26.0,7,6,36.0,31.0,6.0,4.0,9.0,5.0,1,1,7.0,12.0,0,0
35699,2016-17,1,24,Espanol,Osasuna,3,0,2017-02-26,2,0.4722222222222222,0.45454545454545453,0.1111111111111111,0.18181818181818182,32.0,10.0,7,7,30.0,24.0,3.0,0.0,9.0,1.0,1,0,9.0,17.0,0,0
35700,2016-17,1,24,Atletico de Madrid,Barcelona,1,2,2017-02-26,0,0.7878787878787878,0.5277777777777778,0.7272727272727273,0.75,45.0,51.0,7,7,43.0,63.0,9.0,9.0,11.0,13.0,1,1,4.0,2.0,1,1
35701,2016-17,1,24,Atletico de Bilbao,Granada,3,1,2017-02-26,2,0.75,0.24242424242424243,0.3939393939393939,0.08333333333333333,35.0,16.0,7,7,28.0,21.0,3.0,6.0,7.0,6.0,1,1,7.0,16.0,1,0
35702,2016-17,1,24,Sporting de Gijon,Celta de Vigo,1,1,2017-02-26,1,0.30303030303030304,0.16666666666666666,0.6666666666666666,0.2727272727272727,16.0,33.0,7,7,25.0,37.0,3.0,3.0,4.0,6.0,1,1,16.0,8.0,0,1
35703,2016-17,1,24,Villarreal,Real Madrid,2,3,2017-02-26,0,0.6666666666666666,0.45454545454545453,0.8888888888888888,0.696969696969697,39.0,55.0,7,7,30.0,61.0,5.0,9.0,8.0,15.0,1,1,6.0,1.0,1,1
35704,2016-17,1,25,Real Sociedad,Eibar,2,2,2017-02-28,1,0.6388888888888888,0.5833333333333334,0.6666666666666666,0.36363636363636365,44.0,38.0,7,2,37.0,39.0,6.0,6.0,9.0,12.0,1,1,5.0,7.0,0,0
35705,2016-17,1,25,Malaga,Betis,1,2,2017-02-28,0,0.6060606060606061,0.15384615384615385,0.46153846153846156,0.21212121212121213,26.0,25.0,7,2,31.0,24.0,4.0,1.0,5.0,3.0,1,1,12.0,13.0,0,0
35706,2016-17,1,25,Valencia,Leganes,1,0,2017-02-28,2,0.42424242424242425,0.3076923076923077,0.2777777777777778,0.3055555555555556,26.0,21.0,7,2,34.0,20.0,4.0,3.0,4.0,3.0,1,0,12.0,14.0,0,0
35707,2016-17,1,25,Osasuna,Villarreal,1,4,2017-03-01,0,0.1111111111111111,0.16666666666666666,0.6153846153846154,0.45454545454545453,10.0,39.0,8,3,24.0,32.0,0.0,4.0,1.0,8.0,0,1,18.0,6.0,0,1
35708,2016-17,1,25,Barcelona,Sporting de Gijon,6,1,2017-03-01,2,0.7272727272727273,0.7692307692307693,0.3055555555555556,0.16666666666666666,54.0,17.0,8,3,65.0,26.0,9.0,4.0,13.0,4.0,1,1,2.0,16.0,1,0
35709,2016-17,1,25,Celta de Vigo,Espanol,2,2,2017-03-01,1,0.6666666666666666,0.2777777777777778,0.5128205128205128,0.45454545454545453,34.0,35.0,8,3,38.0,33.0,4.0,3.0,7.0,9.0,1,1,9.0,8.0,1,0
35710,2016-17,1,25,Real Madrid,Las Palmas,3,3,2017-03-01,1,0.8888888888888888,0.7222222222222222,0.5897435897435898,0.15151515151515152,58.0,28.0,8,3,64.0,32.0,9.0,0.0,15.0,3.0,1,1,1.0,11.0,1,0
35711,2016-17,1,25,Granada,Alaves,2,1,2017-03-01,2,0.3939393939393939,0.07692307692307693,0.4166666666666667,0.5,16.0,33.0,8,3,22.0,24.0,3.0,6.0,6.0,10.0,1,0,17.0,10.0,0,0
35712,2016-17,1,25,Deportivo,Atletico de Madrid,1,1,2017-03-02,1,0.45454545454545453,0.1282051282051282,0.7222222222222222,0.5277777777777778,20.0,45.0,8,4,27.0,44.0,0.0,6.0,1.0,10.0,1,1,15.0,4.0,0,1
35713,2016-17,1,25,Sevilla,Atletico de Bilbao,1,0,2017-03-02,2,0.8484848484848485,0.6153846153846154,0.7692307692307693,0.24242424242424243,52.0,38.0,8,4,48.0,31.0,9.0,6.0,10.0,9.0,1,1,3.0,7.0,0,1
35714,2016-17,1,26,Betis,Real Sociedad,2,3,2017-03-03,0,0.46153846153846156,0.2777777777777778,0.6153846153846154,0.5833333333333334,28.0,45.0,8,5,26.0,39.0,3.0,4.0,5.0,10.0,1,1,13.0,5.0,0,0
35715,2016-17,1,26,Leganes,Granada,1,0,2017-03-04,2,0.2777777777777778,0.28205128205128205,0.4444444444444444,0.07692307692307693,21.0,19.0,8,6,20.0,24.0,3.0,6.0,3.0,9.0,0,1,15.0,16.0,0,0
35716,2016-17,1,26,Eibar,Real Madrid,1,4,2017-03-04,0,0.6666666666666666,0.3611111111111111,0.8461538461538461,0.7222222222222222,39.0,59.0,8,6,41.0,67.0,4.0,7.0,10.0,13.0,1,1,7.0,1.0,0,1
35717,2016-17,1,26,Villarreal,Espanol,2,0,2017-03-04,2,0.6153846153846154,0.5,0.5128205128205128,0.4444444444444444,42.0,36.0,8,6,36.0,35.0,6.0,4.0,8.0,7.0,1,1,6.0,9.0,1,0
35718,2016-17,1,26,Barcelona,Celta de Vigo,5,0,2017-03-04,2,0.75,0.7692307692307693,0.6410256410256411,0.2777777777777778,57.0,35.0,8,6,71.0,40.0,9.0,5.0,15.0,5.0,1,1,2.0,10.0,1,1
35719,2016-17,1,26,Sporting de Gijon,Deportivo,0,1,2017-03-05,0,0.3055555555555556,0.15384615384615385,0.4444444444444444,0.1282051282051282,17.0,21.0,8,7,27.0,28.0,1.0,1.0,4.0,2.0,1,1,17.0,15.0,0,0
35720,2016-17,1,26,Atletico de Madrid,Valencia,3,0,2017-03-05,2,0.7222222222222222,0.5128205128205128,0.4722222222222222,0.3076923076923077,46.0,29.0,8,7,45.0,35.0,4.0,6.0,10.0,7.0,1,1,4.0,12.0,1,0
35721,2016-17,1,26,Las Palmas,Osasuna,5,2,2017-03-05,2,0.5897435897435898,0.16666666666666666,0.10256410256410256,0.16666666666666666,29.0,10.0,8,7,35.0,25.0,1.0,0.0,1.0,0.0,1,0,12.0,18.0,0,0
35722,2016-17,1,26,Atletico de Bilbao,Malaga,1,0,2017-03-05,2,0.7692307692307693,0.2222222222222222,0.5555555555555556,0.15384615384615385,38.0,26.0,8,7,31.0,32.0,3.0,3.0,6.0,4.0,1,1,8.0,14.0,1,0
35723,2016-17,1,26,Alaves,Sevilla,1,1,2017-03-06,1,0.4166666666666667,0.46153846153846156,0.8611111111111112,0.6153846153846154,33.0,55.0,8,1,25.0,49.0,6.0,9.0,9.0,13.0,0,1,11.0,3.0,0,0
35724,2016-17,1,27,Espanol,Las Palmas,4,3,2017-03-10,2,0.5128205128205128,0.41025641025641024,0.6190476190476191,0.16666666666666666,36.0,32.0,8,5,35.0,40.0,4.0,4.0,4.0,4.0,1,1,9.0,12.0,0,0
35725,2016-17,1,27,Valencia,Sporting de Gijon,1,1,2017-03-11,1,0.4722222222222222,0.2857142857142857,0.28205128205128205,0.15384615384615385,29.0,17.0,8,6,35.0,27.0,3.0,1.0,7.0,4.0,1,1,13.0,18.0,0,0
35726,2016-17,1,27,Sevilla,Leganes,1,1,2017-03-11,1,0.8611111111111112,0.5952380952380952,0.3333333333333333,0.28205128205128205,56.0,24.0,8,6,50.0,21.0,7.0,6.0,13.0,6.0,1,0,3.0,16.0,0,0
35727,2016-17,1,27,Malaga,Alaves,1,2,2017-03-11,0,0.5555555555555556,0.14285714285714285,0.41025641025641024,0.46153846153846156,26.0,34.0,8,6,32.0,26.0,0.0,4.0,4.0,7.0,1,0,15.0,11.0,0,0
35728,2016-17,1,27,Granada,Atletico de Madrid,0,1,2017-03-11,0,0.4444444444444444,0.07142857142857142,0.7435897435897436,0.5128205128205128,19.0,49.0,8,6,24.0,48.0,3.0,4.0,6.0,10.0,1,1,17.0,4.0,0,1
35729,2016-17,1,27,Real Sociedad,Atletico de Bilbao,0,2,2017-03-12,0,0.6153846153846154,0.6153846153846154,0.7857142857142857,0.2222222222222222,48.0,41.0,8,7,42.0,32.0,7.0,6.0,10.0,9.0,1,1,5.0,7.0,0,1
35730,2016-17,1,27,Deportivo,Barcelona,2,1,2017-03-12,2,0.4444444444444444,0.19047619047619047,0.7692307692307693,0.7692307692307693,24.0,60.0,8,7,29.0,76.0,4.0,9.0,4.0,15.0,1,1,16.0,2.0,0,1
35731,2016-17,1,27,Celta de Vigo,Villarreal,0,1,2017-03-12,0,0.6410256410256411,0.2564102564102564,0.6428571428571429,0.5,35.0,45.0,8,7,40.0,38.0,2.0,6.0,5.0,10.0,1,1,10.0,6.0,1,1
35732,2016-17,1,27,Real Madrid,Betis,2,1,2017-03-12,2,0.8461538461538461,0.7435897435897436,0.42857142857142855,0.2777777777777778,62.0,28.0,8,7,71.0,28.0,7.0,3.0,13.0,4.0,1,1,1.0,14.0,1,0
35733,2016-17,1,27,Osasuna,Eibar,1,1,2017-03-13,1,0.10256410256410256,0.15384615384615385,0.6190476190476191,0.3611111111111111,10.0,39.0,8,1,27.0,42.0,0.0,4.0,0.0,7.0,0,1,19.0,8.0,0,0
35734,2016-17,1,28,Las Palmas,Villarreal,1,0,2017-03-17,2,0.6190476190476191,0.15384615384615385,0.6428571428571429,0.5384615384615384,32.0,48.0,8,5,43.0,39.0,4.0,9.0,4.0,12.0,1,1,11.0,5.0,0,1
35735,2016-17,1,28,Eibar,Espanol,1,1,2017-03-18,1,0.6190476190476191,0.358974358974359,0.5476190476190477,0.41025641025641024,40.0,39.0,8,6,43.0,39.0,2.0,4.0,5.0,7.0,1,1,7.0,8.0,0,0
35736,2016-17,1,28,Atletico de Bilbao,Real Madrid,1,2,2017-03-18,0,0.7857142857142857,0.28205128205128205,0.8571428571428571,0.7435897435897436,44.0,65.0,8,6,34.0,73.0,6.0,7.0,9.0,13.0,1,1,6.0,1.0,1,1
35737,2016-17,1,28,Alaves,Real Sociedad,1,0,2017-03-18,2,0.41025641025641024,0.5,0.5714285714285714,0.6153846153846154,37.0,48.0,8,6,28.0,42.0,4.0,4.0,10.0,7.0,0,1,9.0,5.0,0,0
35738,2016-17,1,28,Betis,Osasuna,2,0,2017-03-18,2,0.42857142857142855,0.2564102564102564,0.11904761904761904,0.15384615384615385,28.0,11.0,8,6,29.0,28.0,3.0,1.0,3.0,1.0,1,0,13.0,19.0,0,0
35739,2016-17,1,28,Leganes,Malaga,0,0,2017-03-19,1,0.3333333333333333,0.2857142857142857,0.5128205128205128,0.14285714285714285,25.0,26.0,8,7,22.0,33.0,4.0,0.0,7.0,3.0,0,1,16.0,15.0,0,0
